5901050,1450986,824540
11415712,4161983,822515
6215123,3385184,851218
5586151,3096523,819475
5459772,2673018,817695
5816200,2948995,824595
5689560,2371075,834669
6484922,1333142,830407
5509045,1732308,816272
6277234,1322590,827434
5600721,3121545,820294
5904815,2380032,822180
5544947,1735463,818358
5873099,3205806,819985
5482484,2355271,856172
5638922,1309161,818170
7320676,1753121,820220
5638523,1321999,820309
5885119,1742351,826360
5569274,2265494,817376
5853692,2673285,817698
5802368,1884038,822004
5677069,2383608,821478
5639272,3333794,817507
5504420,2262046,817470
5644761,2683918,818722
5460159,2155753,817932
5659335,1323242,821042
5483506,2147567,817992
5638106,1745670,820387
5463472,1847913,820412
5638438,4983095,823150
5464863,2917607,820390
5655246,4284554,820902
5457736,1849318,819429
5614785,1845650,817757
5446289,3838042,817073
5642578,3204086,818302
6244869,13380537,836701
5547901,1313788,828826
5477010,1398030,1146380
5561180,8960773,818391
5615670,3640646,818691
5479527,1841770,819151
5639377,4288851,820650
5420339,3306105,816597
5599680,1321442,819640
5448746,3731205,821329
5560472,1320158,820544
5596061,2574352,822930
5511939,1731004,818430
5475872,3306874,817891
5481900,2796251,818877
5483818,3201922,818720
5442016,1315466,819098
5427655,5443888,817769
5440664,2262766,818337
5427295,2895412,817422
5426672,1318863,819929
5452861,11088015,818307
5434893,1316282,818555
5486744,3101283,817444
5456805,1319653,819603
5505149,4144701,817720
5435507,4263913,819413
5419711,1736898,819487
5427170,1319160,820399
5424051,1315971,818353
5415200,1315875,818971
5449902,2679295,819113
5411262,3101993,819336
5442562,3224302,830737
5471641,1321722,820420
5465023,1320259,816657
5443433,4576747,820577
5455403,1317077,818349
5436589,2263880,818340
5448998,3218567,820580
5440173,1851300,821546
5456817,2159668,817814
5495505,1315669,820692
5421426,4674817,817723
5447826,1314351,819075
5433226,1845940,817667
5448793,1316331,820714
5436763,1314213,819184
5453150,2790000,818664
5455614,3433173,822502
5487090,1740469,820668
5442840,1735759,819322
5552320,1316277,819149
5469956,1731278,817633
5469015,2256948,816579
5480765,6782024,816904
5427704,1314465,818061
5459505,1320781,820285
5513824,1728972,817557
5457731,1318775,821426
5463761,1322746,821348
5459870,1319962,821271
5461155,3008195,823793
5442035,1320230,820706
5500182,5295971,817680
5593589,5312648,818166
5498122,1841536,818050
5425606,1316673,817867
5461472,1321869,819955
5398690,1313372,817716
5468548,1843670,819417
5477273,3210031,816319
5441484,5100477,819597
5448869,1730887,817689
5431810,1736288,818565
5441855,2588475,817479
5466701,1841641,817747
5496221,1315847,818920
5448534,1318823,816904
5469479,1318214,820664
5445200,1320452,817268
5456205,4988737,818951
5503337,1731284,817557
5562572,1317840,820568
5474942,3323374,832805
5672000,1846207,818759
5441872,1741001,819658
5457998,1844214,817098
5448359,1320841,819252
5444334,4673907,817131
5444692,2381724,819964
5476392,2261920,818443
5444267,1742480,820091
5496002,3527622,820047
5414500,3119442,820462
5440414,3225619,819642
5436984,2788913,818734
5487051,1843654,817885
5420286,1318738,819581
5450398,8970775,819480
5464303,1734685,818018
5439264,1733736,821249
5438357,2782005,818808
5440612,1316979,818016
5451744,7727726,818545
5419143,1731387,821834
5429352,1316080,818812
5453486,5993033,824058
5466280,1324031,820347
5441683,1320239,835473
5469255,5444778,818412
5459978,1321759,820423
5466414,3726893,818732
5436836,1318219,820424
5435274,1732607,831609
5442585,5405614,819345
5449285,3733996,818695
5441273,6151631,819515
5432716,1318351,819578
5425814,11709304,818359
5440162,2384326,820798
5435920,6595283,820701
5414868,3098256,820644
5458844,2795200,819356
5493246,3093197,820310
5437129,1318948,818097
5446781,2261593,818821
5455179,3316671,819404
5459578,1315670,819143
5435551,1316930,817319
5427218,1320122,821706
5430546,3109021,830347
5433582,3123956,821796
5438422,1322902,818781
5491416,2673668,816978
5420811,1321517,819943
5608927,6030129,817571
5464446,1735694,824211
5454000,1325865,823411
5448702,3866766,816653
5474352,2260851,819244
5427816,2259107,818788
5436582,1318584,818595
5419410,1757600,818510
5443026,2152981,818782
5441553,4672606,817046
5458574,3525804,820280
5418778,3622459,817537
5418314,1320643,819907
5465017,1313864,816255
5441781,1855597,825773
5437993,1740418,821108
5431095,1739650,819551
5430163,2563336,816378
5451397,4274077,822238
5422966,1315395,818659
5436764,7410615,818335
5439907,2165057,818989
5407712,2795208,817581
5439918,2702493,819617
5481019,4805793,818684
5450571,1320046,820130
5482591,2915061,817435
5440033,2258362,817168
5489537,2789457,818502
5456574,2893231,817953
5454315,2674848,817341
5478403,3316461,819781
5425924,1312065,816938
5460223,2985357,817374
5418841,1740190,821242
5428570,2684060,818019
5481972,2794273,819651
5423497,1841134,817614
5444237,1328965,828882
5440015,5088008,816845
5460008,2380458,821166
5420460,1852962,832148
5433119,3634834,821258
5435256,1852202,825284
5468657,2698948,819739
5446111,2798841,822252
5433044,2693334,821206
5457513,1322661,820466
5428602,2271190,823919
5426199,1849387,819673
5502809,14143516,819190
5448685,1845497,819137
5448822,2380036,820951
5441494,1322933,821595
5450270,6498518,820494
5495285,2804521,825757
5441556,2277291,820468
5454215,6286253,820418
5431846,2795939,821318
5423374,1740347,821235
5503066,2586298,821757
5601725,4803274,819100
5469043,5850532,817760
6208150,6243407,819519
5474336,5660198,821021
5444105,4703037,821911
5434121,2263989,819532
5463183,1842208,818955
5455414,2263622,821371
5443547,3732144,817898
5445269,2571402,818925
5425303,1313126,818632
5452932,1315446,822493
5445069,2258488,821440
5453404,1845105,818085
5423014,1740035,820395
5454756,1314804,818513
5432330,5514519,817588
5423745,1839757,819653
5565775,4894871,818656
5439540,1316124,817743
5446846,2262675,817367
5449022,3478429,834233
5431167,3319595,817503
5453209,2791872,818215
5432674,3307362,817402
5451329,1315227,816531
5444483,1316219,820206
5432689,4475421,820064
5439847,2370916,819798
5477280,4892996,817537
5432826,2270307,820947
5434557,1320944,820592
5435074,3114385,822599
5439237,4059444,821837
5474085,1315870,820065
5430521,1314597,818381
5450126,3730169,820559
5420986,1735485,818641
5482699,1316836,819125
5488227,1332374,825183
5531601,8053706,818657
5451118,1739152,818567
5435310,2787600,819282
5425612,1316375,817589
5426086,4698853,820818
5447149,1317711,817994
5512755,5108637,820166
5479791,1840700,818897
5459769,5735998,820042
5465849,1314954,817236
5432916,2676439,818618
5446941,2260354,817791
5419164,1316430,821103
5433126,1319323,818757
5419453,4047223,818505
5503495,3622677,817107
5421086,2791152,817841
5459319,1742924,819457
5443242,3208033,819519
5438098,1317416,819223
5440281,1842237,818220
5446253,2693502,819750
5439362,1729508,817455
5475876,4783470,817327
5444419,4272411,820059
5445674,1322059,826843
5440613,1316331,818120
5417003,4043723,816931
5448314,3435934,831795
5443339,3109299,831886
5452025,2811250,821804
5424848,2355075,817862
5455577,3728080,818226
5425075,1314894,819554
5440100,2261109,818413
5442659,7432648,820707
5443877,2286613,818096
5429519,2264784,818732
5436801,1314588,817052
5440088,6771384,819723
5453090,1842534,819010
5472355,1314477,819332
5442506,3208631,820435
5439959,2786510,818320
5457136,7205192,818743
5440008,2260692,818099
5460775,4166447,817903
5511972,4903944,825973
5444243,3205511,818623
5500985,3241762,911557
5481043,3323480,818447
5428989,1352421,831966
5445082,7323587,819161
5446298,1315949,818898
5425985,2791106,818094
5442275,1735318,820234
5422931,3421432,817707
5438124,1346920,821008
5451992,1333740,821371
5451438,3009816,819315
5441154,1316297,818082
5436937,1840354,822150
5437103,1736209,817770
5437109,1735167,819014
5427934,3116557,819767
5434579,2890693,822335
5450717,1734294,819529
5425012,6989072,818818
5433336,7822444,819261
5456139,1736244,819539
5442800,5096606,818569
5425581,2785940,818326
5471572,3109225,820459
5446672,3217780,820035
5434970,1842981,818654
5462627,2674176,819161
5468254,1320329,818530
5483352,1845430,818302
5432345,1731299,820436
5450228,1846930,827471
5425845,4150179,818428
5430493,1313708,817528
5507090,1317996,817175
5430113,1844626,819291
5434148,1318020,831781
5430503,1732488,817008
5505280,1956579,1034181
5531740,1316914,819369
5453322,1316373,819315
5416589,1318321,818023
5444537,1730341,818639
5425528,3208654,818564
5443304,5219294,817747
5443530,4176981,821334
5436026,3850112,818407
5471863,2704525,821439
5434795,2265373,819325
5478492,5932964,819050
5431334,1731954,819492
5479257,1321773,839087
5468718,3342408,820259
5439599,1357213,817736
5439888,2283280,821559
5428350,2589163,818384
5463660,1332186,821966
5447064,3644834,819032
5439581,3238927,819841
5437586,1318439,818352
5439860,2809534,820859
5448870,1326263,819742
5460079,2923286,816461
5445145,1323690,819877
5443361,5135498,820913
5447310,1320051,819792
5460853,1319085,818862
5452583,1320803,821959
5436767,10227552,821322
5429649,7765435,820796
5449737,4935258,821023
5447253,1869652,821990
5428432,1321135,832884
5478626,3118499,820717
5450652,1325518,824385
5475739,2911267,848336
5455818,3125249,819229
5410411,1849988,818135
5439526,6610878,820513
5461538,2380124,820263
5437879,1319266,819145
5438905,1731693,821619
5448096,5752550,820697
5458039,4986312,816928
5546801,2797486,819623
5830176,3311695,818642
5504490,1852116,821520
5483935,3121988,819733
5527275,1755001,820951
5469853,5871834,819662
5444806,1314763,817732
5436243,1321205,822217
5463728,4132850,816957
5445330,2806486,833148
5442277,1738823,822755
5447058,1321607,820827
5459167,1321928,821889
5462014,5452910,820854
5419602,1734629,819278
5431292,2789082,817097
5457554,4668057,817150
5462438,2373566,817698
5526655,2260560,819544
5433961,2369498,818008
5452467,4565038,817602
5496549,4264649,819713
5456197,1313568,818230
5425766,1317832,818749
5441005,1316067,819128
5458432,1317655,818631
5452391,2261747,817965
5429239,1845516,819656
5430230,1310278,816069
5447986,2795793,821660
5474348,5014706,820532
5443220,1737968,842523
5512968,1324270,824301
5464090,3750223,819678
5436366,4056847,818892
5426297,1731793,817907
5420095,2372416,817473
5496594,5086968,818386
5414526,2150815,816953
5442009,2679367,818566
5453434,2911394,820813
5456224,2382402,820980
5447408,1318321,818565
5441650,1844262,818901
5457212,1318234,819772
5486453,1318088,820310
5425079,1321897,820789
5450297,2694274,821137
5452619,1317121,817924
5436423,1841422,820636
5527754,2789030,819360
5457008,6919515,821402
5465732,1740519,820242
5440702,3638014,821004
5470929,1329154,826104
5437086,5735189,818031
5464151,1323048,820227
5486281,1837492,819245
5466694,1323424,822643
5442309,1320540,819353
5462777,1320339,821122
5456132,4149124,819093
5498095,3449171,827566
5449938,1843095,817641
5468807,4180246,821108
5441116,4829998,821709
5432302,2385678,820251
5429039,2797277,820981
5439827,1744114,821182
5434113,2381999,821348
5472535,3325235,820514
5449879,5431760,835616
5440402,1319415,821936
5462401,1842527,817651
5456209,3729388,819766
5474018,1844854,818856
5454841,1732311,823828
5428269,2372863,818801
5468514,2259596,819235
5421936,1846473,821053
5466642,3836988,820370
5447000,1320298,821802
5441836,1320735,820082
5408195,1742931,820673
5435216,2678829,826589
5429451,1743651,817394
5467635,1733068,819116
5439440,2898263,819315
5434614,1733105,820565
5438934,1734469,818678
5436140,2343220,819132
5435551,1842189,817883
5452972,2150513,819559
5445464,1317370,820489
5424181,1320471,820350
5450500,1320972,819994
5438051,1330786,818488
5463278,1320464,820640
5447006,4587021,819997
5435818,7348655,820041
5435136,1320815,821182
5420530,1319646,820940
5439581,1320035,821668
5432029,1321175,820472
5450508,1845352,817887
5467107,3224233,820216
5434576,1843054,817222
5532848,4284248,819899
5444417,2789301,819473
5668314,1318209,819949
5448502,2262119,817700
5467342,4562492,817804
5427561,2680224,818322
5446890,1745564,817907
5450804,1752664,820453
5443526,1372776,820273
5441346,4520640,820214
5473269,1315864,820541
5438632,1748345,821437
5455249,1782912,819552
5460970,2390376,820917
5429123,1846483,829163
5438895,1321130,821497
5430059,1309297,815626
5448786,2266296,819891
5440719,2267885,823381
5427396,1321697,821867
5513737,1851516,818982
5474686,1316743,818028
5424687,1834319,815694
5421681,1838789,829550
5455049,1318321,818253
5428842,3732272,817781
5433373,4672787,818611
5495778,1846055,817005
5458835,3313305,818113
5423178,1840404,818316
5459689,4367049,819748
5431946,3752226,823088
5461179,1314459,818114
5464302,3100843,818487
5470645,1315847,819125
5443740,1842772,819193
5445027,2259142,818998
5485553,2374284,822352
5462564,3520864,820043
5479206,3318481,820405
5444275,2790831,818264
5456181,1742675,820579
5493992,9183488,819489
5437633,2164382,821416
5451970,1320825,820092
5439369,2387268,820622
5597836,2261252,829900
5486701,2258635,820231
5436877,2268298,820019
5449842,2261591,818314
5433440,4882468,818190
5457841,1355048,817305
5455759,3208858,818468
5445402,5540075,820843
5444945,1315591,818618
5451117,4896472,820694
5452419,1732824,819260
5424391,3092610,818181
5454826,2371543,819576
5431942,1739830,821727
5431042,1320530,820192
5433062,1314988,819794
5446537,2253953,820745
5431783,2680945,819554
5434845,1843898,820049
5425022,10046651,818878
5457230,1318034,818429
5427641,1738758,819052
5436651,2262777,818363
5418303,2789078,818489
5429784,1318309,820078
5417520,3845159,818330
5434135,1315202,817656
5441682,3315244,821596
5449043,2266799,821569
5439397,6369935,819075
5470333,1839640,818787
6604875,2259580,817632
5503591,4457570,819180
5441786,1837651,816484
5417961,2678161,821407
5433911,1315887,817321
5458932,1852766,821280
5475757,4373836,821144
5447203,3536338,820811
5458848,3218660,820807
5449838,1318733,819653
5468538,1321716,820830
5475500,3336314,820351
5447364,1320710,819940
5458795,1845416,819872
5463715,2916745,821584
5440566,1319077,819502
5457600,4483771,819982
5426241,1322479,821509
5457975,4166082,819724
5469188,12530911,821026
5434330,2388362,831362
5463996,1855788,821284
5446722,2913962,822170
5452217,2919217,826321
5449252,1851396,820620
5446023,3111662,820207
5462412,2270784,821126
5447305,4702865,821524
5457501,1319156,820360
5457116,2384269,820009
5451515,1318635,820253
5469463,3951882,821209
5447633,1739143,820854
5475262,5431840,821691
5487752,4295635,821488
5440142,4391190,820123
5459773,3868425,819179
5441838,1321441,821573
5442796,3004057,820713
5456398,3854375,819971
5443770,3638181,820908
5443129,1850415,820070
5447038,1740980,820025
5440569,2802551,819642
5447607,1841877,820306
5473837,2673350,817732
5401457,1316371,817687
5442090,1846358,818927
5442219,1733826,817783
5447933,3750944,819914
5451843,4395274,820345
5437829,1741764,821062
5443992,1743821,820199
5458008,2804520,821048
5432220,6474835,819089
5448920,1337033,820580
5457236,2277062,820160
5439428,1314082,817564
5448637,1318033,818386
5441555,2779833,816793
5443522,2677514,819977
5467320,2158416,818750
5446657,3514085,818883
5427342,1315413,819322
5439419,1799332,938345
5633905,2786477,818579
5483305,2147883,817202
5463686,2371333,816276
5468810,2364753,817010
5450450,2794497,830062
5483201,1844432,832353
5441602,3199194,820117
5457321,2791810,817263
5435394,4678653,817362
5559934,4147859,818778
5446519,3222410,824457
5459705,3752783,832750
5453024,7440925,821334
5446728,2269544,820398
5437679,5649746,831432
5489502,1313516,824445
5433305,2268000,818376
5479945,1316051,820559
5451591,3848328,818842
5461459,3837454,819652
5447189,2370798,819747
5439236,4153588,817837
5431343,2263941,818845
5436795,4465234,819164
5457915,5090609,817981
5438513,3628068,819312
5445436,2368403,819433
5454445,4038653,818391
5459193,1846842,818807
5454261,5831793,817002
5425480,1845094,818591
5433571,1315575,818837
5433532,3555633,819400
5445427,2294153,816353
5427776,3421453,818760
5457914,1313591,818577
5439412,2678552,818133
5474310,1844653,833109
5431580,1730333,819272
5436593,2835134,1334096
5423055,2253984,817997
5436571,1318092,834790
5439690,2370101,818382
5463139,3201623,818386
5453836,1316731,818508
5436931,2260985,817775
5445902,1317643,819615
5430099,2358581,815571
5479757,1313951,819299
5632892,4277252,820270
5465553,4154204,818321
5455114,1314739,817332
5909794,3094738,817682
5468266,3951324,818516
5460085,2905896,820923
5437536,1317831,819792
5455964,2688042,820915
5450057,1314895,818576
5477921,1317376,819106
5446335,1315027,819267
5450583,1316908,818247
5448611,1846423,818070
5456894,1317232,819199
5433153,1314428,820746
5420454,1316327,819171
5445656,1845182,819712
5443249,1734178,818084
5430522,1316776,818730
5448061,3515388,816818
5443269,1315402,832304
5422321,2376055,819327
5451864,2272212,819826
5487440,3444525,818461
5435288,1316822,819888
5436319,2145984,818263
5421236,3322742,818589
5487266,1738105,818153
5421265,1734847,819910
5420365,1838796,818705
5439902,2787992,818845
5448203,2691010,822218
5438612,2914348,823592
5495272,3342603,820055
5431231,2921941,820849
5442037,3123430,821432
5433378,1865005,820855
5423860,1745209,820870
5442761,1741519,820148
5442422,1733061,819718
5429262,7190438,818533
5435154,1318828,819475
5420582,1318255,819632
5437164,2369893,818974
5454719,1318159,818261
5449290,3312546,818325
5522924,1316445,819703
5450484,2366657,820185
5468362,1841892,819128
5523950,1315532,820765
5458621,3517347,818265
5445073,1315103,818366
5471301,1317714,819642
5462527,1315969,816409
5436778,1316155,830660
5590051,1734790,818524
5448218,1317724,819515
5451230,1315796,818053
5434767,1322513,821292
5443397,1851120,819919
5466290,2903008,820181
5461848,6294306,820606
5448453,4171518,819155
5434905,1323158,822053
5475486,2691139,820035
5449321,1740837,821259
5449336,2160053,821554
5426484,2380480,820639
5455766,1850059,820807
5458666,4282208,820298
5458771,1321565,820567
5455220,1737008,819728
5453657,1320883,820943
5459596,4056328,819577
5430838,1320499,821690
5461191,5561955,820227
5421787,2367432,819200
5441287,1733314,818828
5430205,1318328,819122
5448159,2567761,817059
5420354,2590116,818047
5427410,2786365,819430
5420834,1318581,820020
5452640,6367309,820520
5434481,2387803,821504
5463567,2279815,832350
5425926,7723735,818224
5430331,1314056,818245
5440268,1734317,820157
5424599,1317678,820790
5460482,1316791,818046
5446686,1315541,819511
5420627,4463919,820891
5440047,3314294,820205
6164613,1322749,819102
5565091,2807954,822060
5454414,2796172,820180
5439156,1324274,821111
5469094,1751783,819784
5457746,3765386,819309
5448539,1327171,821189
5431172,1318879,830018
5437823,2794400,830827
5463239,3466504,820347
5513402,8711767,819927
5460622,1319445,819456
5483387,3948217,820115
5455824,6386816,819970
5454224,1315317,820273
5461526,1313804,819348
5449868,1842151,819093
5444539,3624060,817845
5438540,1743302,820685
5470151,6708688,821581
5435896,4270688,821267
5438061,2368030,818185
5421879,1844260,819135
5427601,1737114,819475
5428243,3617185,819105
5461502,4373727,818362
5421041,1313591,817344
5445124,2152143,819559
5424226,1843733,818342
5461655,2263837,820188
5422090,6262740,818604
5431192,2682714,819434
5433135,2896546,821484
5407787,4143220,820434
5405644,3840274,818710
5473266,3866755,820390
5469365,1320701,820445
5449004,1850327,821545
5427569,1856629,821513
5441654,2271796,820484
5429338,1314618,816848
5459738,1853671,820822
5439933,2802143,819697
5496565,1744065,820948
5463046,4002503,1198848
8945659,2807645,1214050
8718498,6300236,1250677
5532755,1320106,818093
5446466,2804003,824578
5432628,1736344,820809
5449547,1320850,821108
5438334,2781808,816726
5449800,1321498,819887
5421707,2891230,817153
5426535,4038741,817443
5462317,1854120,820721
5426928,2696643,818445
5444343,1736218,817459
5442171,1320393,820148
5496022,7022671,920627
5447139,1847449,832478
5471884,4293951,821913
5444453,1752838,820243
5435938,2370882,818298
5441896,1313873,817675
5472259,1317477,819794
5466784,5711100,818487
5446962,2897601,819790
5428417,5201545,817439
5437005,2789521,819119
5451149,6058881,819826
5447453,1732249,817964
5464827,1322001,820292
5456209,2158761,819977
5454871,7026186,820860
5490028,1325097,823410
5466651,1853183,829839
5472253,1751490,821280
5450734,4176548,819144
5493703,5923126,816837
5438985,2687915,821315
5437750,2890478,819052
5453466,2370053,819964
5445123,1321047,820265
5453123,4157899,819048
5428900,1732179,817764
5426024,2678709,830961
5455646,6707570,817792
5447222,7142485,820838
5431107,5084903,818373
5495131,2674130,817961
5449737,1312573,820639
5427135,5296918,817546
5484397,1845163,818912
5420747,3234134,816889
5428171,1328424,819342
5451812,1733620,817146
5443457,2370102,819723
5468128,3729098,816896
5448875,2151248,817067
5423416,2151154,817951
5605585,3625427,816798
5533959,3209394,818164
